date,open,high,low,close,volume
2023-11-01,11.3631706,11.780569,10.6871274,11.6427627,842038.870000002
2023-11-02,11.6545745,11.7491543,10.8384791,11.0059992,553006.8800000006
2023-11-03,11.001507,11.6036306,10.5114851,11.4703621,717834.3899999997
2023-11-04,11.4710258,11.6337187,11.1697685,11.5065291,384054.1799999998
2023-11-05,11.5136856,12.5669634,11.3757465,12.2398441,1169630.6499999992
2023-11-06,12.2369256,13.2618808,12.1422153,12.9879624,1231438.4900000007
2023-11-07,12.9892335,13.3468117,12.5514375,13.0537272,1028230.2499999995
2023-11-08,13.0504632,15.067057,12.8435762,14.930491,1725911.08
2023-11-09,14.9093925,15.9950612,13.8374352,14.6021939,2308373.2999999984
2023-11-10,14.5892275,15.646636,14.132768,15.5152153,1004393.0099999997
2023-11-11,15.5085116,16.6228305,14.7345929,16.4691973,1383972.7599999993
2023-11-12,16.4722286,16.5353691,15.3950406,16.020781,1125197.7199999988
2023-11-13,16.0269994,16.3056689,14.3186333,14.3585946,804075.3200000012
2023-11-14,14.3565757,14.9127442,13.4135074,13.9467044,943775.3600000003
2023-11-15,13.9510757,15.3817674,13.9404097,15.0349729,694065.4099999998
2023-11-16,15.0352586,15.2197628,13.5677772,13.8715744,729862.1100000005
2023-11-17,13.8650514,14.2602291,12.859704,13.7098043,544261.5699999988
2023-11-18,13.7099165,13.8175403,12.9480428,13.7497704,274717.6100000001
2023-11-19,13.7587086,15.080373,13.3862112,14.929835,573708.8599999989
2023-11-20,14.934383,15.409315,14.3825571,14.4828468,453786.5900000002
2023-11-21,14.4826961,14.6729031,13.3064821,13.3672749,745841.5499999993
2023-11-22,13.3503914,14.6294137,13.2539342,14.2161809,386519.8799999999
2023-11-23,14.2233762,14.8841361,14.1355266,14.3927155,346161.82000000076
2023-11-24,14.397001,14.845639,14.215716,14.4907717,263286.8700000003
2023-11-25,14.4927306,14.9774269,14.3992203,14.7718687,244806.5500000003
2023-11-26,14.7702704,15.3404177,14.3929702,14.7700522,341042.15999999986
2023-11-27,14.7758529,15.3029273,13.8490476,14.1884031,488261.17000000004
2023-11-28,14.1877137,14.7248338,13.7813626,14.5271962,217231.51000000027
2023-11-29,14.5329651,15.0294537,14.414566,14.514646,293219.57999999967
2023-11-30,14.5151291,14.8304429,14.2588616,14.4102777,290587.25999999966
