date,open,high,low,close,volume
2022-03-01,15.1399345,15.7546773,14.725971,15.3534223,429294.2899999996
2022-03-02,15.3471929,15.8786988,14.9276181,15.2865682,433933.70999999985
2022-03-03,15.2696936,15.3746975,14.4816261,14.9100619,303005.7499999998
2022-03-04,14.8865067,14.9685984,13.5677694,13.7458234,405055.01999999944
2022-03-05,13.7581646,14.2650319,13.4436739,14.0327615,246075.81000000026
2022-03-06,14.0192178,14.1153161,13.2763308,13.3212541,290206.96000000014
2022-03-07,13.3250682,13.6967014,12.4439682,12.6892101,704495.0100000005
2022-03-08,12.6956994,13.5314245,12.5857575,13.0944495,403257.5000000007
2022-03-09,13.0866136,14.4493869,13.0706305,14.0160294,625670.0800000004
2022-03-10,14.0207315,14.1079696,12.9933255,13.1730301,385682.73999999935
2022-03-11,13.183144,13.629503,12.8220493,13.0499394,363032.2300000003
2022-03-12,13.0349982,13.609402,13.0305385,13.1524345,312995.92999999935
2022-03-13,13.1368413,13.4298304,12.6091044,12.7090528,299207.4199999998
2022-03-14,12.7052862,13.4458684,12.6134951,13.4017522,418033.9199999994
2022-03-15,13.403248,13.8007733,12.8868841,13.7040203,363254.66999999963
2022-03-16,13.726966,14.7833893,13.6685163,14.6726762,629085.9600000005
2022-03-17,14.6694837,14.9197056,14.2475172,14.4109419,437123.9599999996
2022-03-18,14.424523,15.2706214,14.1334496,15.0291688,654162.9699999995
2022-03-19,15.0289191,15.389732,14.8419037,15.0121109,567898.4000000005
2022-03-20,15.0036659,15.1307601,14.4487047,14.5544148,435742.58000000025
2022-03-21,14.5550777,15.2816784,14.2916771,14.9996942,582389.0499999999
2022-03-22,14.9963879,15.872223,14.9903487,15.4442158,709000.0299999996
2022-03-23,15.4370085,15.9656347,15.1394565,15.8425751,465482.18999999977
2022-03-24,15.8505443,16.4373733,15.6022134,16.1688552,315366.27
2022-03-25,16.1683934,16.4639147,15.48112,15.5937144,489269.2700000002
2022-03-26,15.6054364,15.9481086,15.5042924,15.8394303,249215.91999999963
2022-03-27,15.8463888,16.9121931,15.6510006,16.8637155,447367.33
2022-03-28,16.8584056,17.3711491,16.3695859,16.5134152,465207.07000000065
2022-03-29,16.513497,17.5346839,16.5087789,16.9885571,377949.50999999995
2022-03-30,16.9633931,17.5799752,16.5495224,17.2133235,426391.62000000064
2022-03-31,17.2054725,18.0591153,16.6636532,16.9223562,654164.1799999998
