date,open,high,low,close,volume
2025-07-01,13.3749308,13.4343213,12.8069643,12.9027468,67642.97000000002
2025-07-02,12.902975,13.8481843,12.7413088,13.5580687,60331.09000000008
2025-07-03,13.5866511,14.0840139,13.4445856,13.6738738,41925.55999999997
2025-07-04,13.6744424,13.7778405,12.9546224,13.1759784,51543.16
2025-07-05,13.183952,13.2736139,13.0164582,13.2189086,17407.220000000012
2025-07-06,13.2197902,13.7015362,13.1165416,13.5053419,43435.400000000016
2025-07-07,13.4928221,13.7246534,13.2594082,13.4329795,35891.34000000002
2025-07-08,13.439649,13.9985712,13.2083641,13.970754,48543.82999999996
2025-07-09,13.9850438,14.3782714,13.8238445,14.2662767,105380.71999999986
2025-07-10,14.2632804,15.3349501,14.1604904,15.2424828,277015.77999999974
2025-07-11,15.2330255,15.8616526,15.0360115,15.2780472,229067.04999999952
2025-07-12,15.2819108,15.4828068,14.7157607,15.1001361,62644.77000000007
2025-07-13,15.1027994,15.933002,15.0496978,15.6569896,47417.13999999997
2025-07-14,15.6597669,16.4559533,15.5885756,15.7488721,204490.81999999998
2025-07-15,15.7430971,16.1914516,15.135861,16.1017727,142649.87
2025-07-16,16.111635,17.0527627,15.8414846,16.6819233,212437.45999999996
2025-07-17,16.688839,18.1071872,16.3383787,18.0112679,290273.9000000002
2025-07-18,18.0135812,19.1696047,17.3512293,17.8319517,385065.14999999944
2025-07-19,17.8502847,18.5518967,17.5658546,18.4097831,76682.13999999996
2025-07-20,18.4311898,20.0111299,18.3383553,19.2728336,261583.71999999997
2025-07-21,19.2689212,20.2736739,19.0045493,19.5078969,190622.9699999995
2025-07-22,19.5215794,19.9840235,18.6518215,19.6793817,209210.66999999952
2025-07-23,19.6659562,19.7540861,17.5744232,18.200889,144743.71999999994
2025-07-24,18.1893946,18.6930773,17.1686032,17.9105505,111702.1600000001
2025-07-25,17.9226048,18.4889436,17.2689608,18.296343,119769.17999999982
2025-07-26,18.2864004,18.6397429,18.1735617,18.4027116,50617.99000000001
2025-07-27,18.4198781,19.2977211,18.3871297,19.2506268,290504.2599999998
2025-07-28,19.1978519,19.557404,17.9714677,18.089139,290050.60999999987
2025-07-29,18.0941385,18.615459,17.481973,17.8377837,175488.7400000002
2025-07-30,17.8116157,17.9522047,16.7916901,17.7312125,74636.00999999997
2025-07-31,17.7177563,18.2457708,16.8647867,16.9315477,80602.48999999995
