date,open,high,low,close,volume
2024-06-01,18.4121941,18.6626765,18.2568804,18.4292296,70606.76000000026
2024-06-02,18.4224757,18.5495507,18.0578996,18.1524111,88130.16000000002
2024-06-03,18.1303041,18.3488815,17.543156,17.6311614,132500.07999999996
2024-06-04,17.6220797,17.8612375,17.4806647,17.7264882,65801.47
2024-06-05,17.7268866,18.0951157,17.5927525,17.7493505,118684.82000000005
2024-06-06,17.7591523,17.7686046,17.1130217,17.2501071,106953.01000000005
2024-06-07,17.2483427,17.7111673,15.3903461,16.3271039,321101.21999999986
2024-06-08,16.3131847,16.4154282,15.6643037,15.9274127,112096.19000000006
2024-06-09,15.9205874,16.3801371,15.9113764,16.3801371,83660.74000000002
2024-06-10,16.3746492,16.3861705,15.765693,15.8975568,109391.3899999999
2024-06-11,15.8950617,15.9065284,14.6655527,14.9933955,201940.51999999967
2024-06-12,14.9905739,16.256231,14.735817,16.0022026,218902.85000000036
2024-06-13,16.0138875,16.0510063,15.047342,15.1391472,148935.27
2024-06-14,15.1358907,15.4504269,14.4714145,14.7395015,162064.0000000002
2024-06-15,14.7420159,15.0995931,14.7043254,14.8553406,82323.19999999995
2024-06-16,14.8520307,15.2147957,14.5758181,15.1262994,101102.85000000012
2024-06-17,15.1320091,15.2049134,14.0315968,14.5243316,187576.6999999998
2024-06-18,14.5297239,14.6004952,12.9485116,14.0006919,242589.3600000001
2024-06-19,13.9920376,14.498798,13.9268039,14.3535187,176593.0800000003
2024-06-20,14.3297773,14.853066,14.2040277,14.2609647,147999.35999999996
2024-06-21,14.2614768,14.5983777,13.8366191,13.8471351,210207.79999999993
2024-06-22,13.8527744,13.9051072,13.4730356,13.484423,107974.09999999986
2024-06-23,13.4873203,13.6756803,13.1421847,13.1958217,63612.480000000054
2024-06-24,13.1990039,13.6837342,12.7090746,13.6148368,239939.8200000002
2024-06-25,13.6072228,14.2896875,13.5737685,14.204825,135187.59999999998
2024-06-26,14.2098462,14.3149669,13.8564428,13.9142109,126414.54000000001
2024-06-27,13.9119262,14.5568767,13.5862182,14.4307496,189371.0299999998
2024-06-28,14.4309883,14.5874186,13.7348611,13.7648046,203234.96000000025
2024-06-29,13.7669752,14.1522123,13.4620834,13.532091,133825.7199999999
2024-06-30,13.5267952,14.336773,13.4441962,14.2757298,115634.87000000002
