date,open,high,low,close,volume
2025-09-01,23.1979457,23.8576314,22.09252,22.524568,198995.33999999968
2025-09-02,22.5096072,23.5881524,22.3553806,23.4871359,125658.0
2025-09-03,23.478411,23.9149414,23.2246035,23.7059801,47773.42999999992
2025-09-04,23.7140144,23.9828675,22.2170513,22.3333528,62022.13000000006
2025-09-05,22.3407132,23.2456572,22.0499973,22.2917072,97444.69999999995
2025-09-06,22.2816191,22.4928975,21.88589,22.2133862,45984.319999999985
2025-09-07,22.209727,22.592479,22.128526,22.4807214,39749.98000000001
2025-09-08,22.4669922,23.2913332,22.2502263,23.0523197,156737.46999999988
2025-09-09,23.0518857,23.8065737,22.8481333,23.0408832,138972.83999999997
2025-09-10,23.0559133,23.9199023,22.9045751,23.5655755,121265.62999999996
2025-09-11,23.5482308,24.4941988,23.3770737,24.4614704,93131.02999999993
2025-09-12,24.4972801,25.3187447,24.1736557,25.1347234,108857.57000000002
2025-09-13,25.1317227,25.6352759,24.4625709,24.894918,107251.34999999999
2025-09-14,24.8868358,25.0076815,23.8737509,24.1391397,46252.00999999998
2025-09-15,24.1186918,24.4417117,23.0152011,23.6009193,63100.030000000006
2025-09-16,23.5689131,23.7693667,23.1152486,23.4921883,42999.85000000003
2025-09-17,23.4819778,24.2346714,22.771523,23.9954156,165906.77999999985
2025-09-18,23.9910525,24.7540495,23.7079319,24.6414526,104653.12000000007
2025-09-19,24.6621126,24.875119,23.283129,23.4916919,138203.0800000002
2025-09-20,23.4773987,23.6559522,23.1203705,23.3513395,40048.96000000006
2025-09-21,23.351168,23.5000767,22.9327968,22.9996195,21168.51999999998
2025-09-22,22.9711484,23.0524374,20.3237272,21.6694987,205758.25999999992
2025-09-23,21.6536595,22.0546855,21.1859144,21.5293059,71775.27000000005
2025-09-24,21.5330559,21.9825393,21.017337,21.6209539,63120.440000000024
2025-09-25,21.6091797,21.6646531,19.8525072,20.123308,127178.79999999996
2025-09-26,20.1623096,21.2577319,19.9542869,21.0977844,69231.71999999999
2025-09-27,21.0771524,21.1564945,20.7571031,20.9311576,42028.22999999997
2025-09-28,20.9315924,21.7083354,20.4664525,21.693019,37616.17999999998
2025-09-29,21.673739,21.9230943,20.9447728,21.7430015,42731.37999999995
2025-09-30,21.7173229,21.8667616,20.994644,21.3020985,83171.1400000001
