date,open,high,low,close,volume
2022-10-01,7.5796394,7.6433341,7.313188,7.3938968,496260.7700000005
2022-10-02,7.3916421,7.5456384,7.0944105,7.1121956,581569.9399999991
2022-10-03,7.1181817,7.3528607,7.0177156,7.3315298,697116.1300000004
2022-10-04,7.3314403,7.8391869,7.3294763,7.724632,1165442.4800000023
2022-10-05,7.7266322,7.9447033,7.5874955,7.8757069,833877.2099999993
2022-10-06,7.8753555,7.9371416,7.6003421,7.630169,490735.72000000015
2022-10-07,7.6314955,7.8026092,7.4618895,7.6041035,459905.74000000034
2022-10-08,7.6014924,7.6567493,7.3433908,7.4545165,203531.77999999982
2022-10-09,7.4556566,7.6565877,7.4219387,7.6325314,227872.1699999999
2022-10-10,7.6281854,7.7318964,7.3295706,7.3328088,492770.0300000005
2022-10-11,7.3347909,7.3816398,7.0713071,7.1327768,475069.4900000007
2022-10-12,7.1330987,7.2720162,7.0928024,7.1453932,240565.86999999962
2022-10-13,7.1431754,7.1576644,6.3200041,7.0293618,972983.7500000003
2022-10-14,7.0292602,7.2567685,6.7925686,6.890002,405644.6000000001
2022-10-15,6.8916794,6.9868861,6.8279994,6.884039,260164.08999999968
2022-10-16,6.8839993,7.2387973,6.8781089,7.1717862,405591.7300000001
2022-10-17,7.1742136,7.3767779,7.0706558,7.3293137,319477.4499999999
2022-10-18,7.33074,7.3777786,6.9618729,7.1257052,357141.2499999998
2022-10-19,7.1268751,7.1314222,6.7046267,6.774284,269625.74000000005
2022-10-20,6.7710825,6.9127779,6.6130942,6.6597742,408557.6100000002
2022-10-21,6.6584606,6.8463607,6.4456362,6.8125666,440537.16999999963
2022-10-22,6.814596,6.9288212,6.7296433,6.8682086,253168.73999999985
2022-10-23,6.8683696,7.0841058,6.807745,7.0675864,309747.79
2022-10-24,7.064752,7.0856618,6.7967155,6.9093319,251249.01999999996
2022-10-25,6.9097178,7.2787756,6.8152432,7.0665679,536528.7900000005
2022-10-26,7.0755001,7.2959861,7.039991,7.1531034,453147.86000000057
2022-10-27,7.1575687,7.3634204,6.8541748,6.8913738,458405.4900000002
2022-10-28,6.889635,7.2035478,6.8355751,7.1108059,333886.5300000008
2022-10-29,7.112296,7.6655316,7.0779124,7.63888,860599.9199999991
2022-10-30,7.6424594,7.9341471,7.5001286,7.7831783,996694.9999999991
2022-10-31,7.7838726,8.3437767,7.6686539,7.8580936,1111711.3899999992
