date,open,high,low,close,volume
2023-04-01,7.5929573,7.6387021,7.4456247,7.5529079,254770.63000000012
2023-04-02,7.5507267,7.5535738,7.192815,7.2617028,299135.44
2023-04-03,7.2600301,7.443347,7.0272208,7.2477108,472580.3400000009
2023-04-04,7.2437444,7.4778006,7.2102394,7.3732509,326736.05999999936
2023-04-05,7.3707291,7.6074317,7.2194072,7.3245148,476577.7100000003
2023-04-06,7.3290178,7.3346555,7.1185278,7.2037818,226524.98999999993
2023-04-07,7.2028882,7.3128867,7.1145881,7.2725137,198560.47000000006
2023-04-08,7.2695595,7.3036253,7.0859209,7.1377948,190553.93
2023-04-09,7.1349199,7.2581639,7.0607577,7.2139501,165179.06999999995
2023-04-10,7.2074367,7.3763256,7.1385639,7.3496489,260793.97999999975
2023-04-11,7.3435535,7.4537764,7.2895027,7.3109657,255612.33000000002
2023-04-12,7.3198635,7.3764322,7.1115589,7.2342348,355573.7999999999
2023-04-13,7.2384088,7.5511463,7.1765089,7.4654709,427427.64999999973
2023-04-14,7.4696244,7.9081321,7.4650715,7.7518366,885726.5900000008
2023-04-15,7.7544157,8.0976855,7.6193108,8.0117699,686282.6500000011
2023-04-16,8.0139354,8.1975558,7.8869442,8.1408019,678809.220000001
2023-04-17,8.1396943,8.3031447,7.8843816,8.163637,1282489.0900000017
2023-04-18,8.1669287,8.8022026,8.0435912,8.5803843,1050552.77
2023-04-19,8.5798627,8.6028649,7.6682353,7.7588313,988611.9399999998
2023-04-20,7.7580021,7.9675901,7.4680387,7.5168194,667842.9900000001
2023-04-21,7.5124811,7.6005631,7.0232713,7.1102191,641746.6699999992
2023-04-22,7.1109311,7.2359064,7.0833153,7.174061,310522.1700000002
2023-04-23,7.1735478,7.1763293,6.8914723,7.0816879,424798.6300000006
2023-04-24,7.0842594,7.2702555,7.0085062,7.0704018,398426.610000001
2023-04-25,7.071432,7.3020495,6.9585738,7.2757034,342342.0899999996
2023-04-26,7.2792397,7.5077493,6.732014,7.0082095,713772.6999999996
2023-04-27,7.0004926,7.2365748,6.9874598,7.1705453,464443.6400000005
2023-04-28,7.1780215,7.1902779,6.9668808,7.0467714,269207.25999999983
2023-04-29,7.0481358,7.2255348,6.9993929,7.1898319,268412.1399999998
2023-04-30,7.1901686,7.3146081,7.0225576,7.0284073,254422.29000000024
