date,open,high,low,close,volume
2023-01-01,5.5705123,5.6375916,5.505398,5.6272092,147895.92999999988
2023-01-02,5.6287487,5.7473572,5.5501706,5.6877358,258674.36999999988
2023-01-03,5.6884778,5.7200806,5.5674546,5.6195109,234913.55999999997
2023-01-04,5.6227674,5.8499646,5.6101897,5.814216,386912.83999999985
2023-01-05,5.8096248,5.815903,5.6081947,5.6585132,315978.05000000016
2023-01-06,5.6583921,5.7245308,5.5325271,5.7145327,256743.82999999973
2023-01-07,5.7164268,5.8428325,5.6918064,5.8307883,265973.83
2023-01-08,5.8306506,5.9731512,5.7571239,5.9611638,312784.3699999998
2023-01-09,5.9678903,6.2520143,5.9318567,6.066936,548870.2300000002
2023-01-10,6.0659402,6.3016862,5.9735834,6.1664151,326356.2100000006
2023-01-11,6.1659662,6.3150642,6.0114717,6.2831798,326858.84000000014
2023-01-12,6.2856102,6.4228456,6.0603606,6.3910653,568817.98
2023-01-13,6.3905981,6.6395356,6.2635533,6.6056239,373134.8899999996
2023-01-14,6.5941953,7.1098583,6.4704532,6.8579255,942433.12
2023-01-15,6.8649036,6.9255017,6.604855,6.7017334,1938708.4900000026
2023-01-16,6.6952828,6.9493176,6.4117258,6.6684489,616265.6800000003
2023-01-17,6.671991,6.9932224,6.5729113,6.8092327,643214.5700000008
2023-01-18,6.8140209,6.984732,6.2869719,6.3372155,676866.310000001
2023-01-19,6.3436229,6.5406035,6.2928698,6.5111746,255706.46999999988
2023-01-20,6.5179021,6.9748832,6.4221731,6.9466206,322620.7999999998
2023-01-21,6.9522252,7.1127555,6.833001,6.858571,498942.9000000001
2023-01-22,6.857677,7.2704595,6.7923108,6.9879645,656481.9100000014
2023-01-23,6.9859528,7.232305,6.876854,7.0093305,510220.54
2023-01-24,7.0172864,7.1985545,6.5394806,6.6646272,447837.6100000005
2023-01-25,6.6582417,7.0989881,6.5142692,6.9539309,448915.0499999998
2023-01-26,6.9617514,7.3251941,6.8327533,7.1702619,605738.7999999996
2023-01-27,7.1761293,7.5075509,6.9584991,7.3833112,706923.9700000003
2023-01-28,7.3832192,7.5112907,7.1268153,7.2156436,395012.4699999998
2023-01-29,7.2119673,7.5186382,7.14705,7.3789801,513258.31999999925
2023-01-30,7.3744764,7.4415416,6.759249,6.9160672,505438.6500000006
2023-01-31,6.916873,7.0969193,6.859971,6.9527556,324146.7399999994
