date,open,high,low,close,volume
2022-02-01,17.166548,17.823981,16.8297298,16.9996999,1011242.7800000007
2022-02-02,16.995393,17.3865162,15.607357,15.7834386,724330.6699999998
2022-02-03,15.7902563,16.3157461,15.2870138,16.3062439,798952.2699999997
2022-02-04,16.2763862,17.53448,16.0274768,17.5159282,582802.4099999985
2022-02-05,17.5273313,18.3151327,17.4398323,17.7714666,610975.7700000004
2022-02-06,17.7693259,18.1820848,17.2394816,18.071766,444015.73999999906
2022-02-07,18.0797748,19.4257201,17.67313,18.8856906,886198.8500000004
2022-02-08,18.9057772,19.5510403,17.771306,18.39089,770368.5200000012
2022-02-09,18.4112302,18.7672016,17.7567879,18.6921716,416119.64
2022-02-10,18.6862931,18.7717252,17.4136653,17.5759801,570843.1900000005
2022-02-11,17.5630341,17.8600473,16.1265978,16.3784431,519219.6100000004
2022-02-12,16.3812989,16.5058907,15.7767489,16.1413312,544090.1399999994
2022-02-13,16.1459778,16.3453913,15.5421635,15.609365,350985.18
2022-02-14,15.6290976,16.1244564,15.2130094,15.9052797,456165.29
2022-02-15,15.9148105,17.4686805,15.8276083,17.3657927,401237.8800000005
2022-02-16,17.3247487,17.4226074,16.5128191,17.1340743,460407.59
2022-02-17,17.1378182,17.4511474,15.461731,15.5980924,407627.97
2022-02-18,15.600831,16.0541659,15.0617192,15.1934357,399380.2900000003
2022-02-19,15.1876741,15.6751514,14.866709,15.5242971,386622.0
2022-02-20,15.5104324,15.5374687,14.4137832,14.6060823,449079.5899999999
2022-02-21,14.6219669,15.3250576,13.3900855,13.5063983,722963.9899999994
2022-02-22,13.5287295,14.1823939,13.0477312,13.9954495,719435.2599999998
2022-02-23,13.9970358,14.654894,13.3197239,13.3396993,567150.1100000002
2022-02-24,13.3421389,13.916529,11.4082031,13.2854827,2423224.4300000006
2022-02-25,13.2992902,14.4954525,13.091681,14.3628865,702179.680000001
2022-02-26,14.3693812,15.0007275,14.1324095,14.7221092,446311.1099999999
2022-02-27,14.7279794,14.8634033,13.4904912,13.6439447,500185.2899999997
2022-02-28,13.6461959,15.1681675,13.3395857,15.1334501,586110.8600000012
