date,open,high,low,close,volume
2022-06-01,7.5849583,7.7625883,6.7756609,6.9284864,882470.9800000001
2022-06-02,6.931407,7.2368045,6.8035522,7.1944794,527825.0200000004
2022-06-03,7.1958954,7.2115187,6.6880756,6.8485838,763409.5400000012
2022-06-04,6.8538486,7.4247888,6.6753808,7.4017906,773732.6299999995
2022-06-05,7.3999505,7.8762671,7.2466894,7.6392967,1055270.88
2022-06-06,7.643603,8.1946187,7.6189895,7.9696555,1123906.7700000019
2022-06-07,7.964719,9.0041358,7.3048083,8.7039065,1614895.0500000005
2022-06-08,8.6978281,8.951371,8.2290189,8.6934096,1947124.6700000018
2022-06-09,8.7029656,9.6349262,8.481842,9.2648525,2519605.2400000007
2022-06-10,9.2655745,9.5259852,8.0037216,8.0267808,2616731.340000005
2022-06-11,8.0301235,8.4047239,6.9371798,7.0343036,2742324.219999999
2022-06-12,7.0358185,7.1301488,6.2507727,6.2613988,2475639.0600000024
2022-06-13,6.2796205,6.3062516,5.2914355,5.9244943,4710579.909999993
2022-06-14,5.8923976,6.86116,5.3750699,6.7211816,3738972.739999997
2022-06-15,6.7220571,7.359,5.8256101,7.3208887,4009515.7100000014
2022-06-16,7.3161835,7.5028642,6.1939643,6.3508937,2185049.5899999985
2022-06-17,6.3395385,6.724335,6.2536659,6.3530814,1374809.409999999
2022-06-18,6.3478134,6.4634689,5.4149199,5.9165303,2438836.2899999986
2022-06-19,5.9286033,6.8147265,5.8111351,6.593396,2014440.26
2022-06-20,6.5888813,7.2602032,6.3003392,6.9735481,1616529.1099999985
2022-06-21,6.9705938,7.5931154,6.7376722,6.8484102,2084315.6800000041
2022-06-22,6.8431543,7.015844,6.4471463,6.6172406,1213035.6900000009
2022-06-23,6.62517,7.0726592,6.6042989,6.9871707,984262.2600000006
2022-06-24,6.9916386,7.4265244,6.9461138,7.2582091,819954.3599999989
2022-06-25,7.258719,7.3667496,6.8137563,7.2556669,880212.2100000003
2022-06-26,7.2600473,7.4793037,6.6807319,6.6915964,890084.8700000002
2022-06-27,6.6915286,6.9854351,6.4066067,6.5469399,902625.5400000002
2022-06-28,6.5481537,7.2386486,6.2700911,6.3050577,1541607.1599999992
2022-06-29,6.3078025,6.478332,6.1167601,6.2223283,1461918.44
2022-06-30,6.2247618,6.3176665,5.8812571,6.2761976,1128661.5899999992
