date,open,high,low,close,volume
2022-05-01,10.971797,11.483844,10.8481439,11.2972733,677972.65
2022-05-02,11.3099221,11.4419969,10.7856837,11.1645563,431558.5999999998
2022-05-03,11.1684149,11.491808,10.7998092,11.1258044,437579.6900000002
2022-05-04,11.1235749,12.2174843,11.0903542,12.2016123,651335.94
2022-05-05,12.202132,12.2842505,10.6599449,10.9149849,659918.6100000001
2022-05-06,10.9104835,11.0232936,10.3953439,10.7850669,579355.4399999989
2022-05-07,10.791556,10.833324,10.0222961,10.2057478,577935.2300000001
2022-05-08,10.2052748,10.367884,9.8569609,9.9904916,620237.9400000005
2022-05-09,10.009531,10.1557877,8.0385445,8.0905381,1313670.9899999984
2022-05-10,8.1183904,9.3300904,7.9011871,8.5749623,1797158.7800000028
2022-05-11,8.569233,8.8377616,6.5282658,6.9202066,3204461.830000003
2022-05-12,6.9288724,7.3806568,5.2695207,6.5435159,3790595.4200000055
2022-05-13,6.5523444,7.6815865,6.4716096,7.133096,1230155.640000002
2022-05-14,7.1456962,7.4219309,6.6240388,7.251895,1251930.7799999984
2022-05-15,7.2490489,7.9739201,7.0094383,7.951625,955996.1800000003
2022-05-16,7.9503869,7.9503869,7.1684638,7.4104551,1278380.7100000004
2022-05-17,7.4139252,7.9610079,7.3002332,7.7070622,1027035.4900000001
2022-05-18,7.7061947,7.8007968,6.7726095,6.7981383,1041070.0099999997
2022-05-19,6.8183653,7.2461728,6.6386611,7.2104275,1097777.6499999992
2022-05-20,7.2097585,7.3471022,6.7515115,6.859942,935781.9999999997
2022-05-21,6.8600444,7.1077955,6.7639556,7.0479706,492441.09000000055
2022-05-22,7.0515857,7.3958461,6.9082553,7.3178618,850626.9500000017
2022-05-23,7.311974,7.6644902,6.9917365,7.0102067,1045877.0
2022-05-24,7.0184111,7.2955365,6.7152442,7.2298859,1234218.7099999986
2022-05-25,7.2270077,7.3828494,6.9378974,6.9558276,627747.9200000002
2022-05-26,6.9472762,7.0823186,6.2343459,6.5644358,998560.7000000005
2022-05-27,6.563844,6.6976349,6.2121174,6.277692,1050181.5599999991
2022-05-28,6.2839155,6.6463532,6.2075782,6.5685636,688905.8400000001
2022-05-29,6.5644544,6.7441114,6.3395973,6.7115502,584463.99
2022-05-30,6.712092,7.5422691,6.6512912,7.4541366,892438.9499999988
2022-05-31,7.4512053,7.7154886,7.1795323,7.5753722,721371.5600000009
