date,open,high,low,close,volume
2025-11-01,17.2439512,17.4251781,17.0403365,17.1428518,43750.10999999996
2025-11-02,17.1434341,17.6200076,17.0060854,17.5840326,66899.20000000006
2025-11-03,17.584572,17.6512993,14.534341,15.2235486,216789.55999999997
2025-11-04,15.2315435,15.4998619,13.7144544,14.6881873,346760.88000000006
2025-11-05,14.7046151,15.3946768,13.9911191,15.1077928,216053.01000000007
2025-11-06,15.0836228,15.221221,14.2549824,14.7402922,76657.51999999995
2025-11-07,14.7755011,16.2098141,14.3075667,15.7726582,100518.29999999999
2025-11-08,15.78637,16.0252427,15.1351369,15.5388582,93746.09000000003
2025-11-09,15.5236855,16.1123301,15.0302051,15.9399045,50982.37999999999
2025-11-10,15.8723439,16.6618116,15.7986703,16.3638786,110615.04000000005
2025-11-11,16.3858963,16.7535496,15.2561783,15.282014,73907.32999999996
2025-11-12,15.2968484,16.2337318,14.9371383,15.1488524,63517.03999999992
2025-11-13,15.145622,16.0020671,14.1574075,14.5544349,113254.41000000012
2025-11-14,14.5110404,14.5829686,13.6128667,13.8106612,138603.45999999993
2025-11-15,13.8293431,14.3263941,13.8293431,14.1225501,57665.15000000004
2025-11-16,14.1205867,14.5128748,13.4037197,13.7455152,88441.45000000001
2025-11-17,13.7367271,14.2225313,13.0952055,13.3297023,93550.08
2025-11-18,13.3207368,13.9915914,13.1039322,13.8099268,95628.6899999999
2025-11-19,13.8028315,13.8188055,12.7833464,13.5350212,149493.64999999988
2025-11-20,13.5120819,13.9953209,12.774773,12.9289276,210923.36000000013
2025-11-21,12.9395399,13.1930034,11.6050094,12.1137244,302125.2299999998
2025-11-22,12.1157564,12.3013075,11.7521159,12.1808235,85069.33999999997
2025-11-23,12.1722738,12.744713,12.1219968,12.5128471,115356.0099999999
2025-11-24,12.5173459,13.1967899,12.3127611,12.9745459,165325.81000000003
2025-11-25,12.9688021,13.2193526,12.5496976,13.0798998,127921.03999999988
2025-11-26,13.0905052,13.5048905,12.7626133,13.4507727,93399.76000000004
2025-11-27,13.4573396,13.5569299,13.2381211,13.3337464,71062.63000000003
2025-11-28,13.3277549,13.5298431,13.0588983,13.1327699,67760.58999999994
2025-11-29,13.1300797,13.2192978,12.9353624,13.01032,40042.469999999965
2025-11-30,12.9935205,13.4176717,12.951861,12.9521132,37455.57000000003
