date,open,high,low,close,volume
2024-03-01,19.30465,20.1189931,19.2737066,20.0729084,206335.7099999999
2024-03-02,20.0811671,21.705327,19.993723,21.4096043,867982.1099999995
2024-03-03,21.4072052,21.5389312,19.4282565,20.5107692,811750.3300000003
2024-03-04,20.5409233,20.8989805,19.8415846,20.4172329,517088.35000000027
2024-03-05,20.4040576,21.0589826,17.0126454,19.0038662,927893.7199999989
2024-03-06,19.009328,20.1756995,18.4067557,20.0954792,399860.8199999993
2024-03-07,20.0973456,20.4074433,19.6091741,20.1058354,200291.48999999967
2024-03-08,20.1108924,20.4055342,19.1806718,19.7246541,321989.02999999997
2024-03-09,19.7249523,20.3506166,19.691814,19.9938374,249894.67999999988
2024-03-10,20.0066337,21.9758075,19.4193239,21.7043684,548781.95
2024-03-11,21.7041754,22.8975428,20.7308175,21.2668242,875673.2300000011
2024-03-12,21.298494,21.3464366,19.5780094,20.6885373,479950.57000000036
2024-03-13,20.6945253,21.368899,20.2109017,20.7702586,358753.4100000002
2024-03-14,20.7720298,21.9599161,19.8862441,20.8742479,1435993.869999997
2024-03-15,20.8925993,21.0029406,18.5320852,19.6220858,673569.89
2024-03-16,19.635397,19.8370315,17.8387713,18.1182728,365110.41000000015
2024-03-17,18.1657276,18.8317178,17.4032804,18.6598268,192938.38000000015
2024-03-18,18.646367,19.4931519,18.0597861,18.3043415,338100.7499999996
2024-03-19,18.2909608,18.4616525,16.4966987,16.8030794,350641.53
2024-03-20,16.8078123,18.5200199,16.2732855,18.4176102,283547.3699999997
2024-03-21,18.4033093,18.9111461,17.9125086,18.4677341,298799.1400000002
2024-03-22,18.4320503,18.5774601,17.3595659,18.3723155,259282.48999999967
2024-03-23,18.3464534,18.4925591,17.9041211,18.0592211,130950.6199999998
2024-03-24,18.0708388,18.6346228,17.9689584,18.5186561,116767.13999999991
2024-03-25,18.5406045,19.4976685,18.3764899,19.373666,185669.59999999998
2024-03-26,19.3815163,20.7517422,19.3305965,20.0181782,251028.82000000015
2024-03-27,20.0163935,20.2000757,18.9957488,19.2829899,200960.03000000012
2024-03-28,19.2771065,19.8040503,19.0367834,19.1436214,178825.2000000002
2024-03-29,19.1507408,19.300065,18.7458605,18.9860378,143472.23000000016
2024-03-30,18.9967777,19.3024878,18.8008069,18.9351758,99114.00999999994
2024-03-31,18.9533813,19.3511145,18.8769532,19.1852629,156405.87999999995
