date,open,high,low,close,volume
2023-12-01,14.4135743,15.0370868,14.275323,14.9901098,246794.9000000002
2023-12-02,14.9926706,16.2013643,14.9256299,16.0038726,420451.09999999986
2023-12-03,16.0012084,16.3108115,15.6809675,15.7010919,345209.0700000006
2023-12-04,15.7112241,16.4073178,15.2053416,15.8034896,613518.7600000004
2023-12-05,15.764488,16.0859904,15.1827338,15.7306162,408440.2299999995
2023-12-06,15.71666,16.1669179,15.2456968,15.2690479,438487.0100000003
2023-12-07,15.2805392,15.8224548,14.6927032,15.6963775,556858.6300000005
2023-12-08,15.7093053,17.3286404,15.5628771,16.9271164,644475.4399999994
2023-12-09,16.9398545,17.3017534,16.07133,16.1995419,409007.75000000047
2023-12-10,16.196603,16.4515082,15.7995443,16.3615019,235690.64999999997
2023-12-11,16.3671806,16.4560163,14.0287736,14.7629634,712275.6799999999
2023-12-12,14.7582493,15.1365617,14.1668965,14.5250948,426294.2199999998
2023-12-13,14.5201909,14.9418948,13.8910332,14.7750572,405069.2099999995
2023-12-14,14.7918103,15.5945947,14.3646098,15.3676985,317721.6899999995
2023-12-15,15.3832501,15.4047712,14.2672872,14.2945322,307508.03000000014
2023-12-16,14.2934144,14.7934911,14.1127775,14.3179252,199517.74000000008
2023-12-17,14.3236416,14.3675351,13.889498,14.0094686,140708.22999999978
2023-12-18,14.0202359,14.6816892,13.6322051,14.6731583,414839.2300000007
2023-12-19,14.6820747,14.8073503,13.93902,14.0993161,269729.84999999986
2023-12-20,14.0895909,14.8067655,13.9869768,14.2565213,310136.04000000056
2023-12-21,14.2492531,15.3174293,14.1890095,15.3130416,455644.52000000054
2023-12-22,15.3132475,15.7347514,15.051321,15.4968646,422085.00000000035
2023-12-23,15.5051295,15.9212694,14.9286783,15.6940612,477003.5300000005
2023-12-24,15.6904886,15.9615168,15.2120175,15.270985,352232.22999999963
2023-12-25,15.2681631,15.7918862,15.1347715,15.5886195,265856.8600000001
2023-12-26,15.6048566,15.904175,14.3971063,15.0848731,417853.8299999996
2023-12-27,15.0974968,16.7548179,14.6674599,16.7236361,496007.61000000115
2023-12-28,16.7234168,17.6761238,15.9950045,16.0173782,713879.3099999998
2023-12-29,16.0309014,16.2425135,15.1911158,15.5491874,289062.01999999984
2023-12-30,15.5447694,15.6274339,15.0278971,15.1689917,130120.58999999991
2023-12-31,15.1722947,15.5185212,14.752115,14.9369199,128734.90000000018
